"Job.Title","Position","Employee.Identifier","Fiscal.Year.2014","Fiscal.Year.2015","Total.Biennium","agency"
"CHILD SUPPORT INVEST","CL4205","7740A2DCDC","$36,171.29","$48,000.00","$84,171.29","Human Services"
"CHILD SUPPORT INVEST","CL4205","7D80035A89","$40,356.00","$42,372.00","$82,728.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","869E6CA6AE","$36,171.29","$48,000.00","$84,171.29","Human Services"
"CHILD SUPPORT INVEST","CL4205","8CC6ADAC18","$49,176.00","$54,012.00","$103,188.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","8D5D37D0BE","$59,928.00","$62,088.00","$122,016.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","91C7A5FDE3","$39,540.00","$41,520.00","$81,060.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","9B5E4F4999","$39,828.00","$42,372.00","$82,200.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","A3AA1B2D1F","$40,587.31","$43,171.57","$83,758.88","Human Services"
"CHILD SUPPORT INVEST","CL4205","A483485596","","$11,350.28","$11,350.28","Human Services"
"CHILD SUPPORT INVEST","CL4205","A591C837D9","$42,336.00","$44,880.00","$87,216.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","A827BDC684","$56,064.00","$57,744.00","$113,808.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","AADAE820FF","$49,319.81","$51,384.00","$100,703.81","Human Services"
"CHILD SUPPORT INVEST","CL4205","B1105D9AC3","$43,489.69","$48,372.00","$91,861.69","Human Services"
"CHILD SUPPORT INVEST","CL4205","BCDBEB06FC","$56,748.00","$59,016.00","$115,764.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","BDB5D5A9B1","$46,960.07","$48,756.00","$95,716.07","Human Services"
"CHILD SUPPORT INVEST","CL4205","BE8B91FB3D","$55,944.00","$57,624.00","$113,568.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","BEA64A114A","$44,584.25","$47,136.00","$91,720.25","Human Services"
"CHILD SUPPORT INVEST","CL4205","C3BC3988E2","$41,822.07","$44,137.97","$85,960.04","Human Services"
"CHILD SUPPORT INVEST","CL4205","C6A4068D0F","$43,645.71","$4,872.86","$48,518.57","Human Services"
"CHILD SUPPORT INVEST","CL4205","C943638C44","$63,732.00","$65,460.00","$129,192.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","D3405FE76C","$44,856.00","$47,100.00","$91,956.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","D6A36AF16C","$48,312.00","$50,451.15","$98,763.15","Human Services"
"CHILD SUPPORT INVEST","CL4205","E235273C72","$51,228.00","$53,280.00","$104,508.00","Human Services"
"CHILD SUPPORT INVEST","CL4205","F97F91E066","$46,416.00","$48,432.00","$94,848.00","Human Services"
"CHILD SUPPORT INVEST LEAD�","CL4206","78FD6BF6C5","$52,568.80","$54,612.00","$107,180.80","Human Services"
"CHILD SUPPORT INVEST LEAD�","CL4206","7F1ADCE486","$53,868.00","$51,580.87","$105,448.87","Human Services"
"CHILD SUPPORT INVEST LEAD�","CL4206","90BF886B15","$59,484.00","$61,272.00","$120,756.00","Human Services"
"CHILD SUPPORT INVEST LEAD�","CL4206","BCA2F912B8","$55,283.83","$60,505.57","$115,789.40","Human Services"
"CHILD SUPPORT INVEST LEAD�","CL4206","CC3AA4E0E7","$59,424.00","$61,800.00","$121,224.00","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","13C00C98D7","$11,848.18","","$11,848.18","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","2B3A023F65","$7,609.09","$34,563.80","$42,172.89","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","397E336F59","$36,336.00","$4,112.53","$40,448.53","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","6628333F3D","$8,228.57","","$8,228.57","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","840C515855","$36,336.00","$38,160.00","$74,496.00","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","A682A71AD6","","$25,482.43","$25,482.43","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","CC0367CF02","$36,336.00","$38,160.00","$74,496.00","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","D0E186CB53","$36,336.00","$14,439.59","$50,775.59","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","DDFA8D0ADA","$36,336.00","$38,082.27","$74,418.27","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","E3570B2FC6","$36,399.33","$38,160.00","$74,559.33","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","E46C4A575A","$46,056.00","$48,360.00","$94,416.00","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","E765C9845D","$19,269.26","","$19,269.26","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","EC55267E62","","$27,862.77","$27,862.77","Human Services"
"CHILD SUPPORT PYMT SPEC�","CL4209","F29101F0F8","$11,856.37","$38,208.16","$50,064.53","Human Services"
"CHILD SUPPORT PYMT TECH�","CL4208","B743273643","$5,323.62","","$5,323.62","Human Services"
"CHILD SUPPORT PYMT TECH�","CL4208","C52BCDF72D","$16,363.64","$31,203.75","$47,567.39","Human Services"
"CLIENT ASSIST PROG ADM II�","CL4026","E94D75C8A6","$57,607.00","","$57,607.00","Human Services"
"CLINICAL COORDINATOR-NDSH�","CL3032","740A06A591","$75,336.36","$78,276.00","$153,612.36","Human Services"
"CLINICAL COORDINATOR-NDSH�","CL3032","78339A3D91","$77,497.24","$79,788.00","$157,285.24","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","07823E4029","$45,309.92","$48,032.13","$93,342.05","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","1ACC749615","$39,582.23","","$39,582.23","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","25216230F4","","$8,911.09","$8,911.09","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","2AC3C76AEC","$52,730.35","$55,074.62","$107,804.97","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","399A338A38","","$28,000.00","$28,000.00","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","3EB0BDA68F","$48,600.81","$53,463.36","$102,064.17","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","70F321204D","$53,534.36","$54,949.35","$108,483.71","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","7E3020C83A","$45,817.36","$48,722.34","$94,539.70","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","89CD55D3E0","$46,656.68","$12,487.30","$59,143.98","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","9B19A03BAF","$56,097.84","$55,310.36","$111,408.20","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","B009CF6D51","$5,909.09","$60,000.00","$65,909.09","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","CE1D87E090","$1,714.29","$26,939.73","$28,654.02","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","CFCD22CE7B","$45,141.10","$48,067.24","$93,208.34","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","D41C04C553","$31,901.46","","$31,901.46","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","DF73A467BC","$52,509.83","","$52,509.83","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","EC4D0FC2C7","$29,217.31","$40,039.81","$69,257.12","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","F185290292","$38,687.37","","$38,687.37","Human Services"
"COMPUTER & NETWK SPEC II","CL0174","F3FF835C08","$44,916.00","$47,160.00","$92,076.00","Human Services"
"COMPUTER & NETWK SPEC III�","CL0175","7F298338E1","$62,436.00","$64,932.00","$127,368.00","Human Services"
"COOK I","CL7122","065BDA2A9A","$27,674.03","$29,777.98","$57,452.01","Human Services"
"COOK I","CL7122","083C3B896F","$19,064.65","","$19,064.65","Human Services"
"COOK I","CL7122","0F3C117FBD","$29,033.53","$32,883.04","$61,916.57","Human Services"
"COOK I","CL7122","113B9A4A18","$25,785.95","$28,592.40","$54,378.35","Human Services"
"COOK I","CL7122","1928D10DE6","","$10,407.66","$10,407.66","Human Services"
"COOK I","CL7122","1C0A3DF997","$25,215.86","$15,429.63","$40,645.49","Human Services"
"COOK I","CL7122","1E1D5E47B3","$32,871.77","$16,022.04","$48,893.81","Human Services"
"COOK I","CL7122","2E38415F72","$32,123.72","$34,220.35","$66,344.07","Human Services"
"COOK I","CL7122","35BF544ECA","$23,814.98","$25,687.34","$49,502.32","Human Services"
"COOK I","CL7122","3847C1B270","$13,834.00","$6,620.84","$20,454.84","Human Services"
"COOK I","CL7122","406A7C2DA1","","$17,180.11","$17,180.11","Human Services"
"COOK I","CL7122","41D2BA77C8","$12,537.47","$14,201.04","$26,738.51","Human Services"
"COOK I","CL7122","45644E5138","","$6,348.05","$6,348.05","Human Services"
"COOK I","CL7122","5B8C7D6A64","$30,324.58","$16,552.70","$46,877.28","Human Services"
"COOK I","CL7122","65FAD7292E","$28,184.70","$31,089.43","$59,274.13","Human Services"
"COOK I","CL7122","6B1FBF0934","$34,378.87","$17,931.94","$52,310.81","Human Services"
"COOK I","CL7122","6DB934B9A7","","$6,311.04","$6,311.04","Human Services"
"COOK I","CL7122","77A3E22C71","$26,999.21","$29,560.93","$56,560.14","Human Services"
"COOK I","CL7122","7E96604D5B","$161.14","","$161.14","Human Services"
"COOK I","CL7122","7EFA415221","","$5,425.31","$5,425.31","Human Services"
"COOK I","CL7122","843886BFC4","$12,958.80","$15,118.72","$28,077.52","Human Services"
"COOK I","CL7122","8FB3827C02","","$12,234.58","$12,234.58","Human Services"
"COOK I","CL7122","94C21B38E3","$36,559.01","$40,368.99","$76,928.00","Human Services"
"COOK I","CL7122","97FF4C8D08","$14,313.34","$22,546.02","$36,859.36","Human Services"
"COOK I","CL7122","988329A3F0","$25,940.12","$28,532.05","$54,472.17","Human Services"
"COOK I","CL7122","98A1687B84","$13,133.46","$14,301.63","$27,435.09","Human Services"
"COOK I","CL7122","9C2374ACF1","$15,498.04","$14,605.67","$30,103.71","Human Services"
"COOK I","CL7122","9DCFD15861","$14,687.79","$25,171.21","$39,859.00","Human Services"
"COOK I","CL7122","A35EDD6E0C","$15,205.62","$14,832.19","$30,037.81","Human Services"
"COOK I","CL7122","AC3C298C3A","","$1,380.40","$1,380.40","Human Services"
"COOK I","CL7122","B1C2F162FC","$25,390.12","$29,752.60","$55,142.72","Human Services"
"COOK I","CL7122","B2805B53A9","","$1,189.00","$1,189.00","Human Services"
"COOK I","CL7122","B487338381","","$9,290.57","$9,290.57","Human Services"
"COOK I","CL7122","B6C3D340CA","$2,002.91","","$2,002.91","Human Services"
"COOK I","CL7122","BAF93754EA","","$5,678.64","$5,678.64","Human Services"
"COOK I","CL7122","BBBD1638D4","$13,435.81","$12,335.90","$25,771.71","Human Services"
"COOK I","CL7122","BD2A9063BB","$28,146.48","$13,356.03","$41,502.51","Human Services"
"COOK I","CL7122","C6A4CC7C32","$27,871.60","$29,425.33","$57,296.93","Human Services"
"COOK I","CL7122","CFE663D6C5","$27,749.30","$29,394.00","$57,143.30","Human Services"
"COOK I","CL7122","D2F46FD2AB","$18,668.45","$2,117.50","$20,785.95","Human Services"
"COOK I","CL7122","D547DB6604","$14,709.85","$8,224.28","$22,934.13","Human Services"
"COOK I","CL7122","E8ABA65620","","$18.08","$18.08","Human Services"
"COOK I","CL7122","EA18523410","","$9,620.74","$9,620.74","Human Services"
"COOK I","CL7122","F501D63292","$25,183.85","$27,635.48","$52,819.33","Human Services"
"COOK I","CL7122","FAB5B88AC0","$26,860.78","$29,312.38","$56,173.16","Human Services"
"COOK II�","CL7123","05CBD49FCB","$32,108.10","$34,744.62","$66,852.72","Human Services"
"COOK II�","CL7123","083C3B896F","$7,445.20","$31,974.16","$39,419.36","Human Services"
"COOK II�","CL7123","2D997CC728","$18,152.19","","$18,152.19","Human Services"
"COOK II�","CL7123","613B4E4903","$31,145.44","$25,401.22","$56,546.66","Human Services"
"COOK II�","CL7123","71A0F3B7E1","$33,255.23","$34,922.49","$68,177.72","Human Services"
"COSMETOLOGIST�","CL8520","C11CF3B624","$34,872.00","$36,264.00","$71,136.00","Human Services"
"CUSTODIAL SUPERVISOR I","CL7014","6CD5193BD0","$4,856.71","$32,699.09","$37,555.80","Human Services"
"CUSTODIAL SUPERVISOR I","CL7014","8EC10C1205","$16,943.62","","$16,943.62","Human Services"
"CUSTODIAN�","CL7010","126E185A5A","$15,806.86","","$15,806.86","Human Services"
"CUSTODIAN�","CL7010","37DE17EF75","","$15,376.87","$15,376.87","Human Services"
"CUSTODIAN�","CL7010","B7ECF0CBA0","","$5,224.02","$5,224.02","Human Services"
"CUSTODIAN�","CL7010","C6915DA27E","$19,176.21","$20,528.75","$39,704.96","Human Services"
"CUSTODIAN�","CL7010","D668BAC654","$7,076.03","","$7,076.03","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","078AB3957A","$28,085.02","$29,748.15","$57,833.17","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","09E0A90F73","$30,361.89","$33,155.67","$63,517.56","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","2D997CC728","$11,046.70","$31,059.69","$42,106.39","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","365417DF38","$28,810.40","$30,956.03","$59,766.43","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","384ADE2481","$4,635.90","$28,629.21","$33,265.11","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","43F7DB6F75","$5,560.30","$30,748.82","$36,309.12","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","5B0CAF6C4B","$22,567.09","","$22,567.09","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","6CD5193BD0","$23,043.55","","$23,043.55","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","70F17A7B7E","$18,681.89","","$18,681.89","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","82BD30B054","$32,465.54","$33,354.01","$65,819.55","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","83592B4EFE","$28,973.52","$29,923.63","$58,897.15","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","89D469D83B","$26,205.26","$29,154.79","$55,360.05","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","AA40A63796","$25,686.74","$2,653.18","$28,339.92","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","AEFD5729D9","$27,663.88","$29,319.73","$56,983.61","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","CFC944234B","$23,728.00","$26,086.35","$49,814.35","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","D353514569","$24,043.86","$25,658.12","$49,701.98","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","D3AC0EB9CE","$23,668.64","","$23,668.64","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","DA783EA3A8","$26,116.99","$27,296.98","$53,413.97","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","DCBD6FB5E4","$26,300.23","$27,754.83","$54,055.06","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","E3BF017EBF","","$19,877.18","$19,877.18","Human Services"
"CUSTODIAN, INSTITUTIONS�","CL7011","FDE22724D8","$11,687.00","","$11,687.00","Human Services"
"DATA INPUT SUPERVISOR II","CL0122","D63DD439D3","$38,735.43","$43,262.53","$81,997.96","Human Services"
"DATA PROC COORD II","CL0152","9EDC041CD9","$46,272.00","$48,140.68","$94,412.68","Human Services"
"DATA PROC COORD II","CL0152","F812C0627F","$38,268.00","","$38,268.00","Human Services"
"DATA PROC COORD III�","CL0153","0717D7BB63","$60,224.00","$60,552.00","$120,776.00","Human Services"
"DATA PROC COORD III�","CL0153","4F8630D06F","$58,104.00","$59,844.00","$117,948.00","Human Services"
"DATA PROC COORD III�","CL0153","A3DAA64E0A","$46,968.00","$50,508.00","$97,476.00","Human Services"
"DATA PROC COORD III�","CL0153","DF73A467BC","","$55,140.00","$55,140.00","Human Services"
"DATA PROC COORD III�","CL0153","F812C0627F","$12,756.00","$53,076.00","$65,832.00","Human Services"
"DENTAL HYGIENIST","CL3326","B01E28EBCD","$70,404.00","$73,224.00","$143,628.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","04786B3025","$44,008.74","$46,179.58","$90,188.32","Human Services"
"DEV DISABIL CASEMGR II","CL4072","0575119BC3","","$22,454.55","$22,454.55","Human Services"
"DEV DISABIL CASEMGR II","CL4072","0597541CAD","$36,629.07","$19,781.83","$56,410.90","Human Services"
"DEV DISABIL CASEMGR II","CL4072","05FD03C517","$46,668.00","$51,866.07","$98,534.07","Human Services"
"DEV DISABIL CASEMGR II","CL4072","06A4940321","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","0B3E49BFC1","$43,183.64","$46,060.60","$89,244.24","Human Services"
"DEV DISABIL CASEMGR II","CL4072","0D654F65C7","$52,240.77","","$52,240.77","Human Services"
"DEV DISABIL CASEMGR II","CL4072","0F737243FD","$46,534.33","$2,006.37","$48,540.70","Human Services"
"DEV DISABIL CASEMGR II","CL4072","17A5C9BF82","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","1B1AB8F5CB","$1,056.57","$45,542.30","$46,598.87","Human Services"
"DEV DISABIL CASEMGR II","CL4072","1FBE51B5CA","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","274BB2927C","$43,848.00","$46,914.50","$90,762.50","Human Services"
"DEV DISABIL CASEMGR II","CL4072","2932FC1AFF","$45,192.00","$32,091.15","$77,283.15","Human Services"
"DEV DISABIL CASEMGR II","CL4072","2DAA529C7A","$46,284.00","$49,056.00","$95,340.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","2F60D6C7C0","","$7,702.28","$7,702.28","Human Services"
"DEV DISABIL CASEMGR II","CL4072","2F6DEF93D2","$28,706.64","$48,372.00","$77,078.64","Human Services"
"DEV DISABIL CASEMGR II","CL4072","32906D9B8C","$43,863.82","$46,503.94","$90,367.76","Human Services"
"DEV DISABIL CASEMGR II","CL4072","329C1E6FA1","$49,848.00","$52,513.84","$102,361.84","Human Services"
"DEV DISABIL CASEMGR II","CL4072","35428EB2F2","$52,032.00","$54,792.00","$106,824.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","3624786CD0","$47,340.00","$50,184.00","$97,524.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","44F0B816FD","$48,204.00","$53,916.00","$102,120.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","472051ABFB","$43,848.00","$46,476.00","$90,324.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","479280C614","$1,945.05","$45,612.25","$47,557.30","Human Services"
"DEV DISABIL CASEMGR II","CL4072","498C06C8A0","$44,397.33","$35,273.87","$79,671.20","Human Services"
"DEV DISABIL CASEMGR II","CL4072","510602A9F4","$44,386.67","$47,040.00","$91,426.67","Human Services"
"DEV DISABIL CASEMGR II","CL4072","514425B80E","$12,177.56","","$12,177.56","Human Services"
"DEV DISABIL CASEMGR II","CL4072","540403EEB2","$47,376.00","$53,015.00","$100,391.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","57103FE9E0","$47,313.44","$8,448.80","$55,762.24","Human Services"
"DEV DISABIL CASEMGR II","CL4072","57133B9D8F","$50,160.00","$52,668.00","$102,828.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","5B789994F4","$38,693.41","$42,910.00","$81,603.41","Human Services"
"DEV DISABIL CASEMGR II","CL4072","65E4877CDF","$47,133.59","$50,220.58","$97,354.17","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6B2DFC65A3","$43,848.00","$46,425.86","$90,273.86","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6BC81144F2","$45,920.89","$49,151.35","$95,072.24","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6BEF6945E7","$14,792.00","","$14,792.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6EB4260C94","$5,378.16","","$5,378.16","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6EBCBC3BBE","$43,919.15","$46,868.58","$90,787.73","Human Services"
"DEV DISABIL CASEMGR II","CL4072","6ED8165712","$52,241.30","$56,171.75","$108,413.05","Human Services"
"DEV DISABIL CASEMGR II","CL4072","78E85A0624","$44,220.85","$54,382.00","$98,602.85","Human Services"
"DEV DISABIL CASEMGR II","CL4072","79D390A3DB","$47,376.00","$44,200.00","$91,576.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","7A6EC5D4D3","","$28,338.08","$28,338.08","Human Services"
"DEV DISABIL CASEMGR II","CL4072","7F59EB9834","$21,705.65","$46,563.83","$68,269.48","Human Services"
"DEV DISABIL CASEMGR II","CL4072","7F8CB80910","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","80076FD0A0","$47,976.00","$50,856.00","$98,832.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","80D12EAB19","$44,736.34","$46,990.49","$91,726.83","Human Services"
"DEV DISABIL CASEMGR II","CL4072","8170FD3930","$54,504.00","$57,228.00","$111,732.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","8558B6C01B","","$27,470.48","$27,470.48","Human Services"
"DEV DISABIL CASEMGR II","CL4072","86F2AC2C7A","$49,175.00","$54,972.00","$104,147.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","895BD87B40","$44,100.97","$47,048.44","$91,149.41","Human Services"
"DEV DISABIL CASEMGR II","CL4072","8D0B55D9B7","$21,705.65","$46,563.83","$68,269.48","Human Services"
"DEV DISABIL CASEMGR II","CL4072","8EC15E7C85","$44,023.94","$46,270.32","$90,294.26","Human Services"
"DEV DISABIL CASEMGR II","CL4072","8F552D7CBD","","$28,910.43","$28,910.43","Human Services"
"DEV DISABIL CASEMGR II","CL4072","91DB76280B","","$22,902.67","$22,902.67","Human Services"
"DEV DISABIL CASEMGR II","CL4072","95ED7EE3D6","$49,948.00","$49,689.80","$99,637.80","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9898D72A28","$44,429.33","$48,227.30","$92,656.63","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9A5B458C31","","$26,040.53","$26,040.53","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9C380EA704","","$32,799.65","$32,799.65","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9CF8682879","$3,800.75","","$3,800.75","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9DA72A976F","$51,708.00","$57,637.85","$109,345.85","Human Services"
"DEV DISABIL CASEMGR II","CL4072","9E9EE42DC7","$45,144.00","$47,875.63","$93,019.63","Human Services"
"DEV DISABIL CASEMGR II","CL4072","A45F7B5F1D","$42,846.18","$6,384.12","$49,230.30","Human Services"
"DEV DISABIL CASEMGR II","CL4072","A5E02469B8","","$27,729.32","$27,729.32","Human Services"
"DEV DISABIL CASEMGR II","CL4072","A65957A5EF","$39,753.70","$41,907.59","$81,661.29","Human Services"
"DEV DISABIL CASEMGR II","CL4072","AD9C3A3A31","$49,024.29","","$49,024.29","Human Services"
"DEV DISABIL CASEMGR II","CL4072","B0C1E5AB2C","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","B986BAB39F","$50,365.83","$53,040.00","$103,405.83","Human Services"
"DEV DISABIL CASEMGR II","CL4072","BE231128B2","$44,006.11","$46,218.32","$90,224.43","Human Services"
"DEV DISABIL CASEMGR II","CL4072","BF181116F0","$52,257.96","$58,200.00","$110,457.96","Human Services"
"DEV DISABIL CASEMGR II","CL4072","BFA7E28F49","$44,440.00","$47,040.00","$91,480.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","C075634330","","$32,427.25","$32,427.25","Human Services"
"DEV DISABIL CASEMGR II","CL4072","C0B34CDA2E","$39,861.82","$5,789.17","$45,650.99","Human Services"
"DEV DISABIL CASEMGR II","CL4072","C3985806EF","$47,352.62","$50,393.35","$97,745.97","Human Services"
"DEV DISABIL CASEMGR II","CL4072","C5F0C395AA","","$15,196.33","$15,196.33","Human Services"
"DEV DISABIL CASEMGR II","CL4072","CAA8F707A7","$44,376.00","$45,335.65","$89,711.65","Human Services"
"DEV DISABIL CASEMGR II","CL4072","CCC183AA3D","$51,877.92","$55,732.95","$107,610.87","Human Services"
"DEV DISABIL CASEMGR II","CL4072","CFBDCA50F1","$49,859.98","$52,665.18","$102,525.16","Human Services"
"DEV DISABIL CASEMGR II","CL4072","D7518818F2","","$27,017.94","$27,017.94","Human Services"
"DEV DISABIL CASEMGR II","CL4072","D7A62E2D52","","$41,214.10","$41,214.10","Human Services"
"DEV DISABIL CASEMGR II","CL4072","D9A4E53BD9","$44,376.00","$47,040.00","$91,416.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DB0B49EAEC","$7,962.62","","$7,962.62","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DC006CF1F2","$47,376.00","$44,200.00","$91,576.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DC911726AA","$44,448.79","$46,129.78","$90,578.57","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DCD8C84E17","$43,848.00","$46,334.54","$90,182.54","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DDDD66077D","$49,654.81","$52,379.56","$102,034.37","Human Services"
"DEV DISABIL CASEMGR II","CL4072","DDEF4B9F73","$51,468.00","$57,384.00","$108,852.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","E1BDF16466","","$4,300.00","$4,300.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","E21DA2A6D0","$49,752.00","$52,740.00","$102,492.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","E680638CCB","$47,004.00","$49,824.00","$96,828.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","EA5D89DA10","$46,668.00","$49,565.20","$96,233.20","Human Services"
"DEV DISABIL CASEMGR II","CL4072","EAF73A184A","$46,512.00","$49,308.00","$95,820.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","EC066DFA22","$30,979.57","$47,120.39","$78,099.96","Human Services"
"DEV DISABIL CASEMGR II","CL4072","EC608A8567","$35,758.64","$39,324.72","$75,083.36","Human Services"
"DEV DISABIL CASEMGR II","CL4072","EE2F219DE7","$49,500.52","$35,891.46","$85,391.98","Human Services"
"DEV DISABIL CASEMGR II","CL4072","F012D3655E","$43,388.94","$46,750.10","$90,139.04","Human Services"
"DEV DISABIL CASEMGR II","CL4072","F1652E65C6","$43,349.73","$46,476.00","$89,825.73","Human Services"
"DEV DISABIL CASEMGR II","CL4072","F3ECF8A7B2","$48,437.39","$53,737.41","$102,174.80","Human Services"
"DEV DISABIL CASEMGR II","CL4072","F518110EFB","$45,315.00","$47,856.00","$93,171.00","Human Services"
"DEV DISABIL CASEMGR II","CL4072","F620BD17FB","$44,890.03","$45,980.62","$90,870.65","Human Services"
"DEV DISABIL CASEMGR II","CL4072","FEC1A92E55","$21,924.00","$40,254.74","$62,178.74","Human Services"
"DEV DISABIL CASEMGR III�","CL4073","05418F784A","$46,087.58","$49,327.03","$95,414.61","Human Services"
"DEV DISABIL CASEMGR III�","CL4073","1543396217","$51,777.33","$55,120.05","$106,897.38","Human Services"
"DEV DISABIL CASEMGR III�","CL4073","1E4F64472D","$51,492.00","$48,564.38","$100,056.38","Human Services"
"DEV DISABIL CASEMGR III�","CL4073","57103FE9E0","","$48,220.75","$48,220.75","Human Services"
"DEV DISABIL CASEMGR III�","CL4073","66D31B85F3","$58,209.22","$37,041.48","$95,250.70","Human Services"
