"Job.Title","Position","Employee.Identifier","Fiscal.Year.2016","Fiscal.Year.2017","Total.Biennium","agency"
"ACCOUNTING/BUDGETING SPCLT","100486","92E72D8A25","$10,213.92","","$10,213.92","NDUS System Info Tech Services"
"ACCOUNTING/BUDGETING SPCLTS ","100585","182AA04328","$36,818.18","$34,742.08","$71,560.26","NDUS System Info Tech Services"
"ACD ADVS/STNDT REC BUSN ANLYST","100450","A6DBE0ADEC","$72,469.92","$74,681.92","$147,151.84","NDUS System Info Tech Services"
"ADMINISTRATIVE ASSISTANT","100492","4096E10077","$12,396.64","","$12,396.64","NDUS System Info Tech Services"
"ADMINISTRATIVE ASSISTANT","100495","00DBBE1328","$28,210.08","$29,004.96","$57,215.04","NDUS System Info Tech Services"
"ADMINISTRATIVE ASSISTANT","100497","B200032DDA","$50,995.03","$51,748.08","$102,743.11","NDUS System Info Tech Services"
"ADMINISTRATIVE SUP SPECIALIST ","100492","4096E10077","$28,000.00","$51,534.00","$79,534.00","NDUS System Info Tech Services"
"ADMISSIONS & CAMP COM BA","100446","5E6F771151","$81,270.00","$83,707.92","$164,977.92","NDUS System Info Tech Services"
"ADMISSIONS & CAMP COM BA","100750","051B0D5BB2","$57,400.08","$59,409.12","$116,809.20","NDUS System Info Tech Services"
"ALT ASST DIR/NETWORK MGR","100454","3B46A2FA84","$52,827.88","","$52,827.88","NDUS System Info Tech Services"
"ALT TRAINING SPECIALIST ","100457","D3649EE672","$63,550.08","$48,839.94","$112,390.02","NDUS System Info Tech Services"
"ANCILLARY SYS BUSINESS ANALYST","100453","A14D8DA25E","$75,709.92","$78,988.00","$154,697.92","NDUS System Info Tech Services"
"APPLICATION ARCHITECT ","102750","A22FF9D2A2","$81,000.00","$111,000.00","$192,000.00","NDUS System Info Tech Services"
"APPLICATIONS ANALYST","100557","211775201F","$56,280.00","$47,951.68","$104,231.68","NDUS System Info Tech Services"
"APPLICATIONS ANALYST","100996","84A0AFA6B4","","$49,240.08","$49,240.08","NDUS System Info Tech Services"
"ASS'T TO THE CIO & DIR P3/M ","100347","A761AE00E0","$116,599.92","$86,462.21","$203,062.13","NDUS System Info Tech Services"
"ASSIST CIO/ACADEMIC SER/COMM","100342","B7D470EECE","$91,666.70","$141,915.12","$233,581.82","NDUS System Info Tech Services"
"ASSIST DIR, USER SERVICES ","100463","BD43529D87","$79,290.00","$60,942.06","$140,232.06","NDUS System Info Tech Services"
"ASSISTANT CIO ","100346","5B08961D88","$158,590.08","$112,509.39","$271,099.47","NDUS System Info Tech Services"
"ASSISTANT DIRECTOR HRMS ","100354","D24B25D435","$103,000.08","$79,124.94","$182,125.02","NDUS System Info Tech Services"
"ASSISTCIO/ENTERPRISE SOLUTIONS","100346","51821F6726","","$109,425.06","$109,425.06","NDUS System Info Tech Services"
"ASSISTCIO/ENTERPRISE SOLUTIONS","100346","5B08961D88","","$65.93","$65.93","NDUS System Info Tech Services"
"ASSOC DIR ENTERPRISE SER APPL ","100364","7F04B7AC46","","$104,611.92","$104,611.92","NDUS System Info Tech Services"
"ASSOCIATE DIR ","100348","8C797A20A7","$46,916.70","$115,950.12","$162,866.82","NDUS System Info Tech Services"
"ASSOCIATE DIRECTOR I & O","100349","D48AF3BF35","$41,284.12","$103,272.67","$144,556.79","NDUS System Info Tech Services"
"ASSOCIATE DIRECTOR OF P3/M","101344","08442AC477","$112,080.00","","$112,080.00","NDUS System Info Tech Services"
"ASSOCIATE PROJECT MANAGER ","100468","61043139B8","$48,212.50","$10,370.00","$58,582.50","NDUS System Info Tech Services"
"ASSOCIATE SYSTEM ADMINISTRATOR","100375","854767FEED","$40,514.00","$23,759.56","$64,273.56","NDUS System Info Tech Services"
"ASSOCIATESYSTEM ADMINISTRATOR ","100600","17C2850E05","$38,680.55","$43,763.04","$82,443.59","NDUS System Info Tech Services"
"ASST DIR FINANCIALS SYSTEM","100352","5B9428FB51","$65,250.00","$90,900.00","$156,150.00","NDUS System Info Tech Services"
"ASST DIR HRMS/FIN SW DEV","100351","A22FF9D2A2","$27,000.00","","$27,000.00","NDUS System Info Tech Services"
"ASST DIR OF SOFTWARE DEV, CS","100355","66AF513B4B","$97,590.00","$99,250.08","$196,840.08","NDUS System Info Tech Services"
"ASST DIRECTOR ENTERPRISE APPS ","100364","7F04B7AC46","$99,762.00","","$99,762.00","NDUS System Info Tech Services"
"BUSINESS ANALYST FIN AID","100435","E1F2F02FFA","$49,651.58","$60,319.92","$109,971.50","NDUS System Info Tech Services"
"BUSINESS ANALYST P3M","102625","E83BBBD33B","$68,970.90","$84,703.92","$153,674.82","NDUS System Info Tech Services"
"CHIEF INFORMATION OFFICER ","100340","74087F8BF9","$14,520.84","$181,584.00","$196,104.84","NDUS System Info Tech Services"
"CHIEF OF STAFF","100744","0E07D92533","","$183,451.60","$183,451.60","NDUS System Info Tech Services"
"CND SECURITY SPECIALIST ","100458","FE5FCB8473","$62,650.08","$64,550.08","$127,200.16","NDUS System Info Tech Services"
"CND SECURITY SPECIALIST ","100459","5C3CC4BF1C","$57,499.92","$59,600.00","$117,099.92","NDUS System Info Tech Services"
"COLLABORATIVE LEARNING MANAGER","100463","BD43529D87","","$20,314.02","$20,314.02","NDUS System Info Tech Services"
"COMP EQUIP OPERATOR ","100472","6CA60DEED8","","$10,625.00","$10,625.00","NDUS System Info Tech Services"
"COMPUTER EQUIPMENT OPERATOR ","100473","186CE028D8","$22,696.40","$33,939.70","$56,636.10","NDUS System Info Tech Services"
"COMPUTER EQUIPMENT OPERATOR ","100473","854767FEED","$1,429.17","","$1,429.17","NDUS System Info Tech Services"
"COMPUTER EQUIPMENT OPERATOR ","100474","3F46C6BF04","$36,856.74","$36,966.12","$73,822.86","NDUS System Info Tech Services"
"COMPUTER EQUIPMENT OPERATOR ","100476","6069713457","$45,213.91","$46,466.71","$91,680.62","NDUS System Info Tech Services"
"COMPUTER EQUIPMENT OPERATOR ","100477","D200FACEB5","$53,381.58","$30,902.62","$84,284.20","NDUS System Info Tech Services"
"COMPUTER OPERATOR ","100475","AD1447B935","$37,619.35","$38,170.08","$75,789.43","NDUS System Info Tech Services"
"DATA COORDINATOR FOR IR ","101293","551AC7EC07","$37,849.92","$39,036.08","$76,886.00","NDUS System Info Tech Services"
"DATABASE ADMINISTRATOR","100389","1708F2DF84","$59,080.08","$62,625.92","$121,706.00","NDUS System Info Tech Services"
"DATABASE ADMINISTRATOR","100391","166E558644","$61,488.00","$63,288.00","$124,776.00","NDUS System Info Tech Services"
"DATABASE APPLICATION ADMIN","100387","27EB476D5D","$64,987.92","$66,688.00","$131,675.92","NDUS System Info Tech Services"
"DATABASE APPLICATION ADMIN","100388","7CB77C0E59","$67,837.92","$69,487.92","$137,325.84","NDUS System Info Tech Services"
"DATABASE APPLICATION ADMIN","100390","EF5738D5E5","$61,288.08","$9,320.33","$70,608.41","NDUS System Info Tech Services"
"DEPUTY CIO","100340","74087F8BF9","$159,729.24","","$159,729.24","NDUS System Info Tech Services"
"DIR OF DIST EDU & STATE AUTH","101114","EE5A3B4D56","$84,870.00","$60,292.93","$145,162.93","NDUS System Info Tech Services"
"DIR OF INST DATA & REPORTING","100353","6A85D93D93","","$72,717.28","$72,717.28","NDUS System Info Tech Services"
"DIR OF STUDENT INFO SYSTEMS ","100341","16E72B3FD5","$111,550.08","$115,919.12","$227,469.20","NDUS System Info Tech Services"
"DIR, INFRSTRCT & OPS/UND SRVCS","100350","3F5078BD5B","$131,430.00","$134,824.08","$266,254.08","NDUS System Info Tech Services"
"DIRECTOR OF P3/M","101344","08442AC477","","$115,009.92","$115,009.92","NDUS System Info Tech Services"
"DIRECTOR, ENTERPRISE SERVICES ","100365","2AC7127E50","$118,390.08","$78,855.15","$197,245.23","NDUS System Info Tech Services"
"DIRECTOR, FINANCIALS & HRMS ","100344","C7C9589748","$144,700.08","$93,555.00","$238,255.08","NDUS System Info Tech Services"
"DIRECTOR, HUMAN RESOURCES ","100586","7315E94D24","$74,339.92","$82,699.92","$157,039.84","NDUS System Info Tech Services"
"DIRECTOR, INFORMATION SECURITY","100404","DCE091E5C8","$18,088.32","$113,474.08","$131,562.40","NDUS System Info Tech Services"
"DIRECTOR, USER SERVICES ","100342","B7D470EECE","$43,166.64","","$43,166.64","NDUS System Info Tech Services"
"DOC IMAGING AND PROCESS SPCLT ","100996","84A0AFA6B4","$43,110.76","","$43,110.76","NDUS System Info Tech Services"
"DOC IMAGING AND PROCESS SPCLT ","101065","10EF61D6FD","$42,680.00","$48,360.00","$91,040.00","NDUS System Info Tech Services"
"DOC IMAGING AND PROCESS SPCLT ","102111","53B111C374","$39,655.00","$46,677.68","$86,332.68","NDUS System Info Tech Services"
"DOCUMENT IMAGING SPECIALIST ","100996","84A0AFA6B4","$3,919.16","","$3,919.16","NDUS System Info Tech Services"
"DOCUMENT IMAGING SPECIALIST ","101065","10EF61D6FD","$3,880.00","","$3,880.00","NDUS System Info Tech Services"
"DOCUMENT IMAGING SPECIALIST ","102111","53B111C374","$3,552.50","","$3,552.50","NDUS System Info Tech Services"
"EARLY RETIREMENTS ","102357","9F3A7B9A37","","$12,812.00","$12,812.00","NDUS System Info Tech Services"
"EARLY RETIREMENTS ","102357","EF5738D5E5","","$20,034.00","$20,034.00","NDUS System Info Tech Services"
"ENDPOINT SER/ASST DIR ","100454","3B46A2FA84","$37,734.20","$92,520.00","$130,254.20","NDUS System Info Tech Services"
"ENTRPRSE SRVC APPLCTN ADM/PRGM","100583","094F7C6B60","$62,592.00","$64,122.00","$126,714.00","NDUS System Info Tech Services"
"FIN BUSINESS ANALYST","100439","C1B46F22C1","","$5,108.34","$5,108.34","NDUS System Info Tech Services"
"FIN LEAD PROGRAMMER ANALYST ","100429","2661547C9A","$81,000.00","$83,400.00","$164,400.00","NDUS System Info Tech Services"
"FIN PROG ANALYST/MIGRATIONS ","100466","431E158EDC","$45,374.94","$51,388.42","$96,763.36","NDUS System Info Tech Services"
"FINANCIAL AID BUSINES ANALYST ","100443","9CEFCD0D63","$73,440.00","$76,309.92","$149,749.92","NDUS System Info Tech Services"
"FINANCIAL AID BUSINESS ANALYST","100444","B842F6FB52","$62,770.31","","$62,770.31","NDUS System Info Tech Services"
"FINANCIALS BUSINESS ANALYST ","100440","487E4DF8E0","$98,999.92","$96,526.08","$195,526.00","NDUS System Info Tech Services"
"FINANCIALS BUSINESS ANALYST ","100441","5B9428FB51","$16,875.00","","$16,875.00","NDUS System Info Tech Services"
"FINANCIALS BUSINESS ANALYST ","100441","DEBC1814BA","$32,291.67","$61,400.08","$93,691.75","NDUS System Info Tech Services"
"FINANCIALS BUSINESS ANALYST ","100442","32D8521E7F","$82,800.00","$84,499.92","$167,299.92","NDUS System Info Tech Services"
"FRONT DESK REPRESENTATIVE ","101313","E3EEB4DB54","","$10,481.22","$10,481.22","NDUS System Info Tech Services"
"HIGH PERFORMANCE COMP SPC ","100405","96DFD7BD12","$80,040.00","$82,415.04","$162,455.04","NDUS System Info Tech Services"
"HRM BUSINESS ANALYST","102759","79CA17B37C","$38,342.81","$61,450.08","$99,792.89","NDUS System Info Tech Services"
"HRMS BUSINESS ANALYST ","100437","750E7C0C12","$70,200.00","$72,499.92","$142,699.92","NDUS System Info Tech Services"
"HRMS BUSINESS ANALYST ","100438","CA3A4E2007","$75,000.00","$57,849.94","$132,849.94","NDUS System Info Tech Services"
"HRMS BUSINESS ANALYST ","100439","C1B46F22C1","$38,750.00","$56,191.74","$94,941.74","NDUS System Info Tech Services"
"HRMS BUSINESS ANALYST ","100439","F661B869E6","$35,384.43","","$35,384.43","NDUS System Info Tech Services"
"HRMS LEAD PROGRAMMER ANALYST","100412","1F088E9457","$22,849.98","","$22,849.98","NDUS System Info Tech Services"
"HRMS LEAD PROGRAMMER ANALYST","100412","F9594D4CD5","$26,769.48","","$26,769.48","NDUS System Info Tech Services"
"HRMS LEAD PROGRAMMER ANALYST","100418","E81B880D3E","","$81,133.26","$81,133.26","NDUS System Info Tech Services"
"HRMS PROG/ANALYST/PATCH COORD ","100431","69ACDBDAC3","$60,375.06","$81,900.00","$142,275.06","NDUS System Info Tech Services"
"INSTIT/STRATEGICANALYTICSCOORD","103226","2C98727442","","$46,379.71","$46,379.71","NDUS System Info Tech Services"
"INT SRVC BUSINESS ANALYST ","100360","1749E32150","$58,300.08","$59,960.00","$118,260.08","NDUS System Info Tech Services"
"INT SRVC SR BUSINESS ANALYST","100363","994182B2F0","$70,140.00","$71,899.92","$142,039.92","NDUS System Info Tech Services"
"INT SRVS SR PROGRAMMER ANALYST","100376","D0D79374EC","$77,940.00","$80,216.00","$158,156.00","NDUS System Info Tech Services"
"INTEGRATED SERVICES TEAM LEAD ","100366","95B15B4EE1","$69,730.48","$77,073.06","$146,803.54","NDUS System Info Tech Services"
"INTERIM ASSISTANT DIR HRMS","100438","CA3A4E2007","","$22,474.98","$22,474.98","NDUS System Info Tech Services"
"INTERIM SYSTEM ADMIN MGR","100370","0C3AAF8DB4","","$28,917.04","$28,917.04","NDUS System Info Tech Services"
"IT SERVICES MANAGER ","100407","29D648CE86","$90,300.00","$92,735.12","$183,035.12","NDUS System Info Tech Services"
"IT SPECIALIST ","100469","DCBE33053F","$51,072.00","$51,960.00","$103,032.00","NDUS System Info Tech Services"
"IT SUPPORT SPECIALIST ","100408","75345F8FEC","$41,449.77","$41,700.00","$83,149.77","NDUS System Info Tech Services"
"IT SUPPORT SPECIALIST ","101281","0DFD85795A","$7,184.77","","$7,184.77","NDUS System Info Tech Services"
"LEAD BUSINESS APPLICATIONS ADM","100378","3A81319E2A","$77,842.08","$80,941.92","$158,784.00","NDUS System Info Tech Services"
"LEAD COMP EQUIP OPERATOR","100472","AFF16B983C","$64,679.77","$40,721.77","$105,401.54","NDUS System Info Tech Services"
"LEAD COMPUTER EQUIPOPERATOR ","100477","D200FACEB5","","$26,623.30","$26,623.30","NDUS System Info Tech Services"
"LEAD PROGRAMMER ANALYST ","100411","373F4C23EB","$58,753.28","$90,330.00","$149,083.28","NDUS System Info Tech Services"
"LEAD PROGRAMMER ANALYST ","100414","FC9741C4F0","$49,640.00","$78,070.08","$127,710.08","NDUS System Info Tech Services"
"LEAD PROGRAMMER ANALYST ","100415","B8772C2A77","$52,046.72","$80,350.00","$132,396.72","NDUS System Info Tech Services"
"LEAD WEBAPPLICATIONS DEV","100396","A682A8A23C","$65,899.92","$67,519.92","$133,419.84","NDUS System Info Tech Services"
"LEAD WEB APPL DEVELOPER ","100397","657C7101F6","$52,799.94","","$52,799.94","NDUS System Info Tech Services"
"LEARNING TECHNOLOGY SPECIALIST","100464","571F74C325","$28,271.63","$33.79","$28,305.42","NDUS System Info Tech Services"
"LEARNING TECHNOLOGY SPECIALIST","100465","B3C39B013F","$64,732.08","$49,415.22","$114,147.30","NDUS System Info Tech Services"
"NDUS SITS DIR/AD/ASST DIR ","100348","8C797A20A7","$65,683.38","","$65,683.38","NDUS System Info Tech Services"
"NDUS SITS DIR/AD/ASST DIR ","100404","DCE091E5C8","$90,441.60","","$90,441.60","NDUS System Info Tech Services"
"NDUS SITS STUDENT GENERAL ","100503","79790FD48F","$1,782.00","","$1,782.00","NDUS System Info Tech Services"
"NDUS SITS STUDENT GENERAL ","100503","D35CC7EF4E","$770.00","","$770.00","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","100503","0DFD85795A","$643.35","","$643.35","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","100503","79790FD48F","$9,385.75","","$9,385.75","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","100503","BF46A498FE","$2,300.36","$11,873.70","$14,174.06","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","100503","D35CC7EF4E","$2,315.00","","$2,315.00","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","100555","F661B869E6","$21,123.12","$10,630.64","$31,753.76","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","101313","2B80104612","$5,572.53","","$5,572.53","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","101313","E3EEB4DB54","$10,711.98","$3,071.72","$13,783.70","NDUS System Info Tech Services"
"NDUS SITS TEMPORARY GENERAL ","102848","461B88BE01","$60.00","$105.00","$165.00","NDUS System Info Tech Services"
"NETWORK ANALYST ","100384","124F3E9F67","$61,876.08","$63,586.08","$125,462.16","NDUS System Info Tech Services"
"NETWORK ARCHITECT ","100392","09EC94C0C5","$82,800.00","$86,460.00","$169,260.00","NDUS System Info Tech Services"
"NETWORK ENGINEER","100393","688A2A0EC9","$74,275.92","$22,225.28","$96,501.20","NDUS System Info Tech Services"
"NETWORK ENGINEER","100394","334115EB71","$74,376.00","$76,496.00","$150,872.00","NDUS System Info Tech Services"
"NETWORK SERVICES MGR","100358","4BEA069AEF","$95,749.92","$98,690.00","$194,439.92","NDUS System Info Tech Services"
"ODIN DIRECTOR ","100343","EA70E00C62","$121,999.92","$124,999.92","$246,999.84","NDUS System Info Tech Services"
"ODIN OPERATIONS ANALYST ","100460","6A4B0686CC","$66,670.08","$68,237.04","$134,907.12","NDUS System Info Tech Services"
"ODIN TECH SUPPORT SPECIALIST","100461","B92017DAD9","$59,290.08","$61,072.08","$120,362.16","NDUS System Info Tech Services"
"ODIN TECH SUPPORT SPECIALIST","100462","DC81C1701E","$66,580.08","$68,287.92","$134,868.00","NDUS System Info Tech Services"
"ODIN TRAINING SPECIALIST","100455","BB98C5DA8A","$65,280.00","$66,977.04","$132,257.04","NDUS System Info Tech Services"
"OPERATIONS MANAGER","100465","B3C39B013F","","$16,621.74","$16,621.74","NDUS System Info Tech Services"
"OUTREACH MANAGER","100457","D3649EE672","","$16,429.98","$16,429.98","NDUS System Info Tech Services"
"PERFORMANCE ADMINISTRATOR ","100372","4F9B26C668","$61,288.08","$62,638.08","$123,926.16","NDUS System Info Tech Services"
"PROCUREMENT OFFICER ","100406","65849C9803","$57,120.00","$58,356.96","$115,476.96","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100412","91146D88D5","","$45,262.50","$45,262.50","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100417","8993C4167B","$67,740.00","$69,499.92","$137,239.92","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100418","E81B880D3E","$81,100.08","$6,941.66","$88,041.74","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100420","73C76985C3","$65,239.92","$66,370.08","$131,610.00","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100421","4D655357DF","$56,659.92","$57,640.08","$114,300.00","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100422","EF273B8E79","$67,000.08","$70,749.92","$137,750.00","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100423","1F088E9457","$68,549.94","$58,748.00","$127,297.94","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100423","F9594D4CD5","$17,224.98","","$17,224.98","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100424","3C773F2030","$60,529.92","$62,100.00","$122,629.92","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100426","5EBAA53C6B","$61,350.00","$63,070.08","$124,420.08","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100428","39C866D645","$30,865.69","","$30,865.69","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100431","69ACDBDAC3","$20,125.02","","$20,125.02","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100432","121576BC70","$58,064.05","$10,882.22","$68,946.27","NDUS System Info Tech Services"
"PROGRAMMER ANALYST","100466","431E158EDC","$15,124.98","","$15,124.98","NDUS System Info Tech Services"
"PROGRAMMER/ANALYST","100416","AF6A9CCDA6","$58,025.04","$59,680.08","$117,705.12","NDUS System Info Tech Services"
"PROGRAMMER/ANALYST","100419","5170DD6563","$55,650.03","$57,469.92","$113,119.95","NDUS System Info Tech Services"
"PROJECT MANAGER ","100468","61043139B8","","$51,850.00","$51,850.00","NDUS System Info Tech Services"
"PROJECT MANAGER ","101345","7A5135DCFB","","$47,077.80","$47,077.80","NDUS System Info Tech Services"
"PROJECT MANAGER ","101345","8CC837DA45","$71,550.00","$4,165.84","$75,715.84","NDUS System Info Tech Services"
"RESEARCH ANALYST","100353","6A85D93D93","$103,140.00","$35,124.00","$138,264.00","NDUS System Info Tech Services"
"SECURITY ANALYST","102118","093117A2EA","$70,900.08","$73,000.08","$143,900.16","NDUS System Info Tech Services"
"SECURITY ANALYST","103136","688A2A0EC9","","$54,175.68","$54,175.68","NDUS System Info Tech Services"
"SENIOR BUSINESS ANALYST ","100354","D24B25D435","","$26,422.98","$26,422.98","NDUS System Info Tech Services"
"SENIOR DEVOPSANALYST","100397","657C7101F6","$17,599.98","$72,160.08","$89,760.06","NDUS System Info Tech Services"
"SENIOR NETWORK ANALYST","100386","11962C0BCF","$67,096.08","$69,715.92","$136,812.00","NDUS System Info Tech Services"
"SENIOR PROGRAMMER ANALYST ","100410","226A0CD6E7","$77,400.00","$79,080.08","$156,480.08","NDUS System Info Tech Services"
"SENIOR PROGRAMMER ANALYST ","100411","373F4C23EB","$29,376.64","","$29,376.64","NDUS System Info Tech Services"
"SENIOR PROGRAMMER ANALYST ","100414","FC9741C4F0","$24,820.00","","$24,820.00","NDUS System Info Tech Services"
"SENIOR PROGRAMMER ANALYST ","100415","B8772C2A77","$26,023.36","","$26,023.36","NDUS System Info Tech Services"
"SENIOR PROGRAMMER ANALYST ","100467","1D64CAFAF2","$53,929.92","$55,219.92","$109,149.84","NDUS System Info Tech Services"
"SENIOR SERVER ADMINISTRATOR ","100380","87CA59B2DB","$67,288.08","$71,698.94","$138,987.02","NDUS System Info Tech Services"
"SENIOR SYSTEM ADMINISTRATOR ","100373","B8E84F4E6D","$67,488.00","$72,675.92","$140,163.92","NDUS System Info Tech Services"
"SENIOR SYSTEM ADMINISTRATOR ","100377","45B556C0C2","$75,499.30","","$75,499.30","NDUS System Info Tech Services"
"SENIOR SYSTEM ADMINISTRATOR ","100381","A125CFEA2D","$91,849.92","$93,276.08","$185,126.00","NDUS System Info Tech Services"
"SENIOR SYSTEM ADMINISTRATOR ","100382","D3A909B1D0","$75,349.92","$77,230.08","$152,580.00","NDUS System Info Tech Services"
"SENIOR SYSTEM ADMINISTRATOR-AD","100370","0C3AAF8DB4","$67,288.08","$18,187.78","$85,475.86","NDUS System Info Tech Services"
"SENIORDATABASE ADMININISTRATOR","100402","787C200971","$77,575.92","$80,126.00","$157,701.92","NDUS System Info Tech Services"
"SR APPLICATION SYSTEMS ANALYST","100399","C30CC516B3","$69,930.00","$73,392.00","$143,322.00","NDUS System Info Tech Services"
"SR DATABASE ADMIN/TEAM LEADER ","100356","38B026BC98","$100,750.08","$103,249.92","$204,000.00","NDUS System Info Tech Services"
"SR DATABASE ADMINISTRATOR ","100403","787A3759AD","$76,588.08","$87,451.76","$164,039.84","NDUS System Info Tech Services"
"SR DB ADMIN/DB ARCHITECT","100401","3928AB7F4D","$79,000.08","$80,899.92","$159,900.00","NDUS System Info Tech Services"
"SR. NETWORK ANALYST ","100385","DA60029F19","$64,000.08","$66,859.92","$130,860.00","NDUS System Info Tech Services"
"STUDENT FINANCIALS BUS ANALYST","100452","6E8C8874D1","","$45,638.82","$45,638.82","NDUS System Info Tech Services"
"STUDENT FINANCIALS BUS ANALYST","100452","E83BBBD33B","$13,410.00","","$13,410.00","NDUS System Info Tech Services"
"STUDENT FINANCIALS BUSN ANLYST","100451","9B8635A584","$81,445.00","$68,711.38","$150,156.38","NDUS System Info Tech Services"
"STUDENT REC&ANCILLARY SYS BA","100434","9F3A7B9A37","$51,250.08","$2,407.74","$53,657.82","NDUS System Info Tech Services"
"STUDENT RECORDS BUSN ANALYST","100447","1128427CBE","$70,350.00","$72,535.12","$142,885.12","NDUS System Info Tech Services"
"STUDENT RECORDS BUSN ANALYST","100449","9493F0B3EC","$87,229.92","$70,074.91","$157,304.83","NDUS System Info Tech Services"
"SYSTEM ADMIN MANAGER","100370","0C3AAF8DB4","","$36,129.38","$36,129.38","NDUS System Info Tech Services"
"SYSTEM ADMINISTRATOR","100368","461B88BE01","$34,398.83","","$34,398.83","NDUS System Info Tech Services"
"SYSTEM ADMINISTRATOR","100371","5AE12C198A","$57,187.92","$58,597.92","$115,785.84","NDUS System Info Tech Services"
"SYSTEM ADMINISTRATOR","100383","7770A89D03","$66,076.08","$67,710.96","$133,787.04","NDUS System Info Tech Services"
"SYSTEM ADMINISTRATOR-HPC","100374","2027867847","$13,321.98","","$13,321.98","NDUS System Info Tech Services"
"SYSTEM ADMINISTRATORSA","100369","6C08808653","$2,384.68","","$2,384.68","NDUS System Info Tech Services"
"TECH SUPP SPEC","100589","FB20EF9949","$70,710.00","$68,943.84","$139,653.84","NDUS System Info Tech Services"
"USER SERVICES SYSTEM ENGINEER ","101281","2027867847","$39,965.94","$55,279.92","$95,245.86","NDUS System Info Tech Services"
"USER SERVICES SYSTEMS ENGINEER","100470","A805C35075","$42,779.17","","$42,779.17","NDUS System Info Tech Services"
"VICE CHANCELLOR FOR IT AND IR ","100744","0E07D92533","$213,730.08","$36,690.32","$250,420.40","NDUS System Info Tech Services"
"WEB APPLICATION DEVELOPER ","100456","8C1F198DF0","$56,340.00","$57,642.96","$113,982.96","NDUS System Info Tech Services"
"WEB APPLICATIONS DEVELOPER","100395","3009D595F2","$14,250.00","$53,957.44","$68,207.44","NDUS System Info Tech Services"
"WEB APPLICATIONS DEVELOPER","100398","27EB49372C","$32,069.65","","$32,069.65","NDUS System Info Tech Services"
"WEB DESIGNER","100395","3009D595F2","$40,065.00","","$40,065.00","NDUS System Info Tech Services"
"WEB DEVELOPER ","101034","1D757F384C","$25,615.87","$20.87","$25,636.74","NDUS System Info Tech Services"
"ACCOUNT/BUDGET SPEC III ","CL0223","0B900ECAF1","$71,136.00","$74,820.00","$145,956.00","Office of Management and Bdgt"
"ACCOUNT/BUDGET SPEC III ","CL0223","0C1ECA1CA8","$61,704.00","$62,940.00","$124,644.00","Office of Management and Bdgt"
"ACCOUNT/BUDGET SPEC III ","CL0223","72EDFDB104","$64,356.00","$65,640.00","$129,996.00","Office of Management and Bdgt"
"ACCOUNTING MANAGER I","CL0224","29A94C54E4","$79,512.00","$81,108.00","$160,620.00","Office of Management and Bdgt"
"ACCOUNTING MANAGER I","CL0224","B6C4B53704","$66,156.00","$70,848.00","$137,004.00","Office of Management and Bdgt"
"ACCOUNTING MANAGER I","CL0224","EB9ABD0DBC","$87,068.00","$92,056.00","$179,124.00","Office of Management and Bdgt"
"ACCOUNTING MANAGER II ","CL0225","43E7B39817","$76,408.00","$82,428.00","$158,836.00","Office of Management and Bdgt"
"ACCOUNTING MANAGER II ","CL0225","B34C15F32B","$108,972.00","$74,104.00","$183,076.00","Office of Management and Bdgt"
"ADMIN ASSISTANT I ","CL0041","85A3E53F3A","$40,632.00","$41,856.00","$82,488.00","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","126055530C","$9,166.67","","$9,166.67","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","355FD41B95","$17,252.14","$43,408.00","$60,660.14","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","5DC75B59C6","$44,108.00","$48,844.00","$92,952.00","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","6049401DA2","$44,556.00","$46,444.00","$91,000.00","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","8017FDD580","$38,764.00","$46,788.00","$85,552.00","Office of Management and Bdgt"
"ADMIN ASSISTANT II","CL0042","8216427B25","$49,680.00","$51,168.00","$100,848.00","Office of Management and Bdgt"
"ADMIN ASSISTANT III ","CL0043","6610A6012C","$37,205.86","","$37,205.86","Office of Management and Bdgt"
