"Job.Title","Position","Employee.Identifier","Fiscal.Year.2008","Fiscal.Year.2009","Total.Biennium","agency"
"MI CASEMANAGER II�","CL4081","8009682498","$32,316.00","$33,612.00","$65,928.00","Human Services"
"MI CASEMANAGER II�","CL4081","80B9888ED4","$29,796.57","$26,668.36","$56,464.93","Human Services"
"MI CASEMANAGER II�","CL4081","824D8E92C4","$25,866.00","","$25,866.00","Human Services"
"MI CASEMANAGER II�","CL4081","85021ADE2A","$36,754.90","","$36,754.90","Human Services"
"MI CASEMANAGER II�","CL4081","86BA3092FD","$25,933.77","","$25,933.77","Human Services"
"MI CASEMANAGER II�","CL4081","86F2AC2C7A","$32,112.00","$33,396.00","$65,508.00","Human Services"
"MI CASEMANAGER II�","CL4081","87F113CD89","$37,740.00","$39,752.00","$77,492.00","Human Services"
"MI CASEMANAGER II�","CL4081","886681DB57","$34,752.00","$36,144.00","$70,896.00","Human Services"
"MI CASEMANAGER II�","CL4081","88E1F6B54E","$26,780.00","$32,407.27","$59,187.27","Human Services"
"MI CASEMANAGER II�","CL4081","89948D2139","$31,680.00","$33,452.00","$65,132.00","Human Services"
"MI CASEMANAGER II�","CL4081","8AB22C965E","","$2,717.00","$2,717.00","Human Services"
"MI CASEMANAGER II�","CL4081","8B75C076D3","$35,028.00","$35,897.25","$70,925.25","Human Services"
"MI CASEMANAGER II�","CL4081","8E74BC0386","$31,101.53","$33,060.00","$64,161.53","Human Services"
"MI CASEMANAGER II�","CL4081","8F654CCCC5","$31,680.00","$32,952.00","$64,632.00","Human Services"
"MI CASEMANAGER II�","CL4081","900053155D","$16,130.00","","$16,130.00","Human Services"
"MI CASEMANAGER II�","CL4081","9226B860B8","$30,787.00","$30,978.48","$61,765.48","Human Services"
"MI CASEMANAGER II�","CL4081","924063AC4C","","$17,987.20","$17,987.20","Human Services"
"MI CASEMANAGER II�","CL4081","93D195E701","","$14,806.48","$14,806.48","Human Services"
"MI CASEMANAGER II�","CL4081","94BDB84702","$31,872.00","$33,144.00","$65,016.00","Human Services"
"MI CASEMANAGER II�","CL4081","964A47B6E4","","$26,802.91","$26,802.91","Human Services"
"MI CASEMANAGER II�","CL4081","967DD7625F","$31,872.00","$33,144.00","$65,016.00","Human Services"
"MI CASEMANAGER II�","CL4081","9B4106A68E","$38,592.00","$40,140.00","$78,732.00","Human Services"
"MI CASEMANAGER II�","CL4081","9D717E9BF9","$37,944.00","$41,215.13","$79,159.13","Human Services"
"MI CASEMANAGER II�","CL4081","9F3D70A26A","","$1,346.36","$1,346.36","Human Services"
"MI CASEMANAGER II�","CL4081","A2DD834A05","$36,252.00","$37,704.00","$73,956.00","Human Services"
"MI CASEMANAGER II�","CL4081","A5A9514270","$18,083.25","$34,055.82","$52,139.07","Human Services"
"MI CASEMANAGER II�","CL4081","A643DED9F0","$23,760.00","$24,714.00","$48,474.00","Human Services"
"MI CASEMANAGER II�","CL4081","AAF74986E2","","$2,076.14","$2,076.14","Human Services"
"MI CASEMANAGER II�","CL4081","AD27058A84","$34,920.00","$36,312.00","$71,232.00","Human Services"
"MI CASEMANAGER II�","CL4081","ADB602691D","","$16,101.55","$16,101.55","Human Services"
"MI CASEMANAGER II�","CL4081","B1209E35F2","$33,216.00","$27,612.23","$60,828.23","Human Services"
"MI CASEMANAGER II�","CL4081","B16C989EC7","$31,680.00","$32,952.00","$64,632.00","Human Services"
"MI CASEMANAGER II�","CL4081","B255B0879E","$31,848.00","$33,120.00","$64,968.00","Human Services"
"MI CASEMANAGER II�","CL4081","B3322B3EAA","$32,028.00","$33,312.00","$65,340.00","Human Services"
"MI CASEMANAGER II�","CL4081","B3F0AE7DAC","$18,832.76","$32,940.00","$51,772.76","Human Services"
"MI CASEMANAGER II�","CL4081","B579B5B2BB","$39,756.00","$41,422.00","$81,178.00","Human Services"
"MI CASEMANAGER II�","CL4081","B9573C89D2","","$3,396.36","$3,396.36","Human Services"
"MI CASEMANAGER II�","CL4081","BB2EB0E918","$33,468.00","$31,620.00","$65,088.00","Human Services"
"MI CASEMANAGER II�","CL4081","BC18D118D7","$29,415.00","$33,890.19","$63,305.19","Human Services"
"MI CASEMANAGER II�","CL4081","BC88F5DFBD","$33,060.00","$34,380.00","$67,440.00","Human Services"
"MI CASEMANAGER II�","CL4081","C02BD89A52","$35,976.00","$37,416.00","$73,392.00","Human Services"
"MI CASEMANAGER II�","CL4081","C1F5FB36AC","$22,038.40","$32,952.00","$54,990.40","Human Services"
"MI CASEMANAGER II�","CL4081","C9245EE11C","$34,448.00","$35,393.00","$69,841.00","Human Services"
"MI CASEMANAGER II�","CL4081","C9BA3E0389","$33,360.00","$34,692.00","$68,052.00","Human Services"
"MI CASEMANAGER II�","CL4081","C9C3871274","$9,280.78","","$9,280.78","Human Services"
"MI CASEMANAGER II�","CL4081","CCB22E1CCF","$23,125.00","$35,880.00","$59,005.00","Human Services"
"MI CASEMANAGER II�","CL4081","CD57C007F4","$30,940.33","","$30,940.33","Human Services"
"MI CASEMANAGER II�","CL4081","CDF4471369","$34,608.00","$35,988.00","$70,596.00","Human Services"
"MI CASEMANAGER II�","CL4081","CEC08DE861","$31,174.96","$32,940.00","$64,114.96","Human Services"
"MI CASEMANAGER II�","CL4081","D1811C0360","$37,354.00","$37,238.82","$74,592.82","Human Services"
"MI CASEMANAGER II�","CL4081","D3E0FCCAFB","$32,112.00","$33,396.00","$65,508.00","Human Services"
"MI CASEMANAGER II�","CL4081","D6CDD4E028","$26,877.20","$30,062.75","$56,939.95","Human Services"
"MI CASEMANAGER II�","CL4081","DA90F29943","","$9,450.00","$9,450.00","Human Services"
"MI CASEMANAGER II�","CL4081","DB30D1F1A0","$31,680.00","$33,202.00","$64,882.00","Human Services"
"MI CASEMANAGER II�","CL4081","DE1D8E2A99","$36,814.00","$38,080.00","$74,894.00","Human Services"
"MI CASEMANAGER II�","CL4081","E0D5A92FE2","","$29,120.01","$29,120.01","Human Services"
"MI CASEMANAGER II�","CL4081","E3E77ED47B","","$22,817.88","$22,817.88","Human Services"
"MI CASEMANAGER II�","CL4081","E54D69985C","$5,585.24","$32,940.00","$38,525.24","Human Services"
"MI CASEMANAGER II�","CL4081","E5B9A8C15C","$16,051.48","","$16,051.48","Human Services"
"MI CASEMANAGER II�","CL4081","E6C7178818","$25,656.40","$33,462.00","$59,118.40","Human Services"
"MI CASEMANAGER II�","CL4081","EA9DA02C28","$32,484.00","$33,780.00","$66,264.00","Human Services"
"MI CASEMANAGER II�","CL4081","ECCB180860","$31,668.00","$32,940.00","$64,608.00","Human Services"
"MI CASEMANAGER II�","CL4081","F2390AAB8A","$32,232.00","$33,516.00","$65,748.00","Human Services"
"MI CASEMANAGER II�","CL4081","F4B3A387A7","$32,472.00","$33,768.00","$66,240.00","Human Services"
"MI CASEMANAGER II�","CL4081","F6012A5F7B","$38,748.00","$40,296.00","$79,044.00","Human Services"
"MI CASEMANAGER II�","CL4081","F6CA74C0AB","$34,776.00","$11,874.16","$46,650.16","Human Services"
"MI CASEMANAGER II�","CL4081","F6FAA9700A","$36,076.00","$38,748.00","$74,824.00","Human Services"
"MI CASEMANAGER II�","CL4081","F91C333BAE","","$25,923.18","$25,923.18","Human Services"
"MI CASEMANAGER II�","CL4081","F9FD8E10D2","$31,680.00","$26,368.26","$58,048.26","Human Services"
"MI CASEMANAGER II�","CL4081","FF9BA7DCA6","$40,440.00","$46,532.77","$86,972.77","Human Services"
"MI EXT T AND C COORD I","CL4084","02B9C9CF7E","$40,313.00","$40,274.00","$80,587.00","Human Services"
"MI EXT T AND C COORD I","CL4084","52CBD2516D","$39,912.00","$41,508.00","$81,420.00","Human Services"
"MI EXT T AND C COORD I","CL4084","62BE5208FA","$40,740.00","$42,372.00","$83,112.00","Human Services"
"MI EXT T AND C COORD I","CL4084","92E4772365","$43,632.00","$45,372.00","$89,004.00","Human Services"
"MI EXT T AND C COORD I","CL4084","A41EE0617E","$45,846.00","$46,153.00","$91,999.00","Human Services"
"MI EXT T AND C COORD I","CL4084","AE426490B8","$42,936.00","$44,652.00","$87,588.00","Human Services"
"MI EXT T AND C COORD I","CL4084","B98F0AD89C","$35,988.00","$37,428.00","$73,416.00","Human Services"
"MI EXT T AND C COORD I","CL4084","C1352DFAFE","$6,504.00","$40,584.00","$47,088.00","Human Services"
"MI EXT T AND C COORD II�","CL4085","204278145F","$49,536.00","$51,616.00","$101,152.00","Human Services"
"MI EXT T AND C COORD II�","CL4085","4B50C28390","$42,600.00","$43,993.00","$86,593.00","Human Services"
"MI EXT T AND C COORD II�","CL4085","61C1CB19DB","$42,480.00","$44,184.00","$86,664.00","Human Services"
"MI EXT T AND C COORD II�","CL4085","68BFB9D3FF","$41,532.00","$40,229.09","$81,761.09","Human Services"
"MI EXT T AND C COORD II�","CL4085","C88A9B4F46","$49,149.00","$49,599.00","$98,748.00","Human Services"
"NDSH CONST./MAINT. SUPERVISOR�","CL8225","2B3A9C9054","$14,987.00","","$14,987.00","Human Services"
"NDSH CONST/MNTNC SUPERVISOR�","CL8225","2B3A9C9054","","$47,598.00","$47,598.00","Human Services"
"NURSE PRACTITIONER","CL3020","0E1E0F262F","$80,712.00","$84,690.00","$165,402.00","Human Services"
"NURSE PRACTITIONER","CL3020","7CC27C9A37","$55,605.48","$69,630.00","$125,235.48","Human Services"
"NURSE PRACTITIONER","CL3020","BDA765700B","$68,088.00","$70,989.00","$139,077.00","Human Services"
"NURSE PRACTITIONER","CL3020","BFEC2FBF1B","$86,640.00","$93,707.00","$180,347.00","Human Services"
"NURSE PRACTITIONER","CL3020","D0642C2AF4","$34,574.65","","$34,574.65","Human Services"
"NURSE PRACTITIONER","CL3020","F2928E4CFB","$88,512.00","$94,343.00","$182,855.00","Human Services"
"NURSE TECHNICIAN","CL3059","EC0B969F33","$10,347.15","","$10,347.15","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","074D9C12B6","$50,688.00","$52,716.00","$103,404.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","20E663A346","$43,584.00","$45,474.00","$89,058.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","BD9D2DD29F","","$18,032.00","$18,032.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","BDBE64C3E2","$32,508.00","$33,816.00","$66,324.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","D15DB44512","$28,608.00","$29,356.00","$57,964.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","D43470DD97","$46,668.00","$48,540.00","$95,208.00","Human Services"
"OCCUPATIONAL THERAPIST","CL3133","F80B44C37E","$41,604.00","$43,272.00","$84,876.00","Human Services"
"OFFICE ASSISTANT I","CL0031","4F83AAD6DC","$22,428.00","$23,328.00","$45,756.00","Human Services"
"OFFICE ASSISTANT I","CL0031","D7D263F064","$25,668.00","$26,568.00","$52,236.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","00E11B0F1A","$22,164.00","$6,029.88","$28,193.88","Human Services"
"OFFICE ASSISTANT II�","CL0032","06AECD4502","$11,764.80","$12,304.80","$24,069.60","Human Services"
"OFFICE ASSISTANT II�","CL0032","0A7BD7DAC0","$20,136.00","$20,492.30","$40,628.30","Human Services"
"OFFICE ASSISTANT II�","CL0032","31EB83EAA1","$9,252.18","$843.90","$10,096.08","Human Services"
"OFFICE ASSISTANT II�","CL0032","3DFDA4E57F","$2,246.30","","$2,246.30","Human Services"
"OFFICE ASSISTANT II�","CL0032","41CE50058C","$27,406.00","$28,656.00","$56,062.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","45DA24721B","$10,598.58","$13,183.31","$23,781.89","Human Services"
"OFFICE ASSISTANT II�","CL0032","49DF71DCA1","$24,564.00","$25,948.00","$50,512.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","4C425C0546","$19,608.00","$20,508.00","$40,116.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","51FA64A3E3","$21,552.00","$22,452.00","$44,004.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","52DF9CA43C","","$10,709.53","$10,709.53","Human Services"
"OFFICE ASSISTANT II�","CL0032","559CB36E79","$23,844.00","$24,792.00","$48,636.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","5884483B93","$28,453.33","$28,429.97","$56,883.30","Human Services"
"OFFICE ASSISTANT II�","CL0032","5D0588204C","$22,438.00","$24,132.00","$46,570.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","60BB8DE50B","$25,068.00","$26,076.00","$51,144.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","6213E79724","$26,245.58","$27,103.03","$53,348.61","Human Services"
"OFFICE ASSISTANT II�","CL0032","72CCD166ED","$12,033.99","$12,322.07","$24,356.06","Human Services"
"OFFICE ASSISTANT II�","CL0032","748286A0FE","","$3,613.44","$3,613.44","Human Services"
"OFFICE ASSISTANT II�","CL0032","85E654F30B","$20,928.00","$21,753.00","$42,681.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","8CC57E3AD9","","$5,892.03","$5,892.03","Human Services"
"OFFICE ASSISTANT II�","CL0032","8DF525BCBF","$11,030.79","","$11,030.79","Human Services"
"OFFICE ASSISTANT II�","CL0032","923F591AE2","$6,708.00","","$6,708.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","BED07F5319","$22,257.75","$17,455.50","$39,713.25","Human Services"
"OFFICE ASSISTANT II�","CL0032","C8EDE058D4","$6,732.00","","$6,732.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","CC15E9A28D","$26,256.00","$27,312.00","$53,568.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","CCDC8F861E","$8,438.06","$6,106.12","$14,544.18","Human Services"
"OFFICE ASSISTANT II�","CL0032","F02A908FB5","$7,674.00","","$7,674.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","F931839968","$19,164.00","$20,064.00","$39,228.00","Human Services"
"OFFICE ASSISTANT II�","CL0032","FC1EA0AA28","$30,598.69","$29,608.49","$60,207.18","Human Services"
"OFFICE ASSISTANT II�","CL0032","FF42664C0D","$18,636.00","$19,456.35","$38,092.35","Human Services"
"OFFICE ASSISTANT III","CL0033","01CA418790","","$9,519.00","$9,519.00","Human Services"
"OFFICE ASSISTANT III","CL0033","0668B0F157","$9,450.00","$12,583.52","$22,033.52","Human Services"
"OFFICE ASSISTANT III","CL0033","06B642A7C8","$21,307.70","$26,245.80","$47,553.50","Human Services"
"OFFICE ASSISTANT III","CL0033","0729C990CB","$24,168.00","$25,140.00","$49,308.00","Human Services"
"OFFICE ASSISTANT III","CL0033","074DCB7D70","","$800.00","$800.00","Human Services"
"OFFICE ASSISTANT III","CL0033","0802E96C2F","$1,604.00","$22,302.57","$23,906.57","Human Services"
"OFFICE ASSISTANT III","CL0033","09A32141B5","$22,848.00","$24,260.00","$47,108.00","Human Services"
"OFFICE ASSISTANT III","CL0033","09EA6675C4","$5,798.00","","$5,798.00","Human Services"
"OFFICE ASSISTANT III","CL0033","0DB580E8EF","","$6,510.79","$6,510.79","Human Services"
"OFFICE ASSISTANT III","CL0033","0DCB03B5AB","$1,670.00","","$1,670.00","Human Services"
"OFFICE ASSISTANT III","CL0033","0F570B47F7","$21,803.22","$22,884.00","$44,687.22","Human Services"
"OFFICE ASSISTANT III","CL0033","0F85E1DA48","$3,706.00","","$3,706.00","Human Services"
"OFFICE ASSISTANT III","CL0033","0F90C5E477","$23,112.00","$24,036.00","$47,148.00","Human Services"
"OFFICE ASSISTANT III","CL0033","1135B9AACB","","$3,500.43","$3,500.43","Human Services"
"OFFICE ASSISTANT III","CL0033","1237307E31","$19,392.00","$20,292.00","$39,684.00","Human Services"
"OFFICE ASSISTANT III","CL0033","13C00C98D7","$26,280.00","$27,336.00","$53,616.00","Human Services"
"OFFICE ASSISTANT III","CL0033","1595A84969","$25,506.92","$27,982.61","$53,489.53","Human Services"
"OFFICE ASSISTANT III","CL0033","1DF7E5E470","$30,239.75","$31,455.30","$61,695.05","Human Services"
"OFFICE ASSISTANT III","CL0033","1EF69A0B7D","$23,476.00","$25,782.60","$49,258.60","Human Services"
"OFFICE ASSISTANT III","CL0033","234F77029A","","$728.40","$728.40","Human Services"
"OFFICE ASSISTANT III","CL0033","24686DB0EE","$21,400.00","$23,004.00","$44,404.00","Human Services"
"OFFICE ASSISTANT III","CL0033","25DD915176","$24,312.00","$25,284.00","$49,596.00","Human Services"
"OFFICE ASSISTANT III","CL0033","2BEA9880B9","$24,109.21","$26,397.64","$50,506.85","Human Services"
"OFFICE ASSISTANT III","CL0033","2D13EFAAEE","$10,726.00","$11,180.08","$21,906.08","Human Services"
"OFFICE ASSISTANT III","CL0033","2E6012F3AC","$4,580.73","$21,703.23","$26,283.96","Human Services"
"OFFICE ASSISTANT III","CL0033","329C1E6FA1","$9,263.00","","$9,263.00","Human Services"
"OFFICE ASSISTANT III","CL0033","35E33D7329","$15,177.50","","$15,177.50","Human Services"
"OFFICE ASSISTANT III","CL0033","3635FBE6A8","$21,432.00","$9,797.32","$31,229.32","Human Services"
"OFFICE ASSISTANT III","CL0033","3AD2E35A5E","$6,989.66","","$6,989.66","Human Services"
"OFFICE ASSISTANT III","CL0033","3DE6F24CF3","$24,072.00","$25,032.00","$49,104.00","Human Services"
"OFFICE ASSISTANT III","CL0033","46DEBE6B28","$3,666.00","$23,181.00","$26,847.00","Human Services"
"OFFICE ASSISTANT III","CL0033","48EB381B25","$20,123.00","$21,448.00","$41,571.00","Human Services"
"OFFICE ASSISTANT III","CL0033","4AEA7E1E0D","$24,498.00","","$24,498.00","Human Services"
"OFFICE ASSISTANT III","CL0033","4D70B9C202","$13,500.00","$14,040.00","$27,540.00","Human Services"
"OFFICE ASSISTANT III","CL0033","4ECBDCD0D8","","$7,035.68","$7,035.68","Human Services"
"OFFICE ASSISTANT III","CL0033","5260065947","$22,032.00","$22,912.00","$44,944.00","Human Services"
"OFFICE ASSISTANT III","CL0033","567D51BA0F","$4,498.96","$3,756.44","$8,255.40","Human Services"
"OFFICE ASSISTANT III","CL0033","59C03870AA","","$22,233.51","$22,233.51","Human Services"
"OFFICE ASSISTANT III","CL0033","6254393048","$12,319.16","$14,472.00","$26,791.16","Human Services"
"OFFICE ASSISTANT III","CL0033","639905BD78","$27,098.50","$29,830.57","$56,929.07","Human Services"
"OFFICE ASSISTANT III","CL0033","6840300047","$22,812.00","$23,724.00","$46,536.00","Human Services"
"OFFICE ASSISTANT III","CL0033","6A85C65F7F","$20,895.42","$11,361.81","$32,257.23","Human Services"
"OFFICE ASSISTANT III","CL0033","6BE4347554","$2,904.00","","$2,904.00","Human Services"
"OFFICE ASSISTANT III","CL0033","6C36CE7B32","$20,030.40","$24,036.00","$44,066.40","Human Services"
"OFFICE ASSISTANT III","CL0033","6D0B9CA449","$17,779.20","$9,633.60","$27,412.80","Human Services"
"OFFICE ASSISTANT III","CL0033","6F61D4190D","$24,264.00","$25,363.39","$49,627.39","Human Services"
"OFFICE ASSISTANT III","CL0033","73B296EB92","$29,364.00","$30,540.00","$59,904.00","Human Services"
"OFFICE ASSISTANT III","CL0033","748DD8ADE6","$21,690.86","$22,711.00","$44,401.86","Human Services"
"OFFICE ASSISTANT III","CL0033","7B21B278DF","$24,672.00","$26,939.60","$51,611.60","Human Services"
"OFFICE ASSISTANT III","CL0033","7D54BAB79D","$533.76","$23,123.55","$23,657.31","Human Services"
"OFFICE ASSISTANT III","CL0033","7DAF584708","$22,632.00","$23,803.52","$46,435.52","Human Services"
"OFFICE ASSISTANT III","CL0033","810D9D4750","$19,596.83","$2,070.00","$21,666.83","Human Services"
"OFFICE ASSISTANT III","CL0033","81B3938D30","","$5,381.29","$5,381.29","Human Services"
"OFFICE ASSISTANT III","CL0033","8220FFE872","$15,197.83","$18,216.00","$33,413.83","Human Services"
"OFFICE ASSISTANT III","CL0033","83A0D4F632","$21,240.00","$18,114.55","$39,354.55","Human Services"
"OFFICE ASSISTANT III","CL0033","8526C3543D","$22,548.00","$23,448.00","$45,996.00","Human Services"
"OFFICE ASSISTANT III","CL0033","87209462B0","","$6,637.59","$6,637.59","Human Services"
"OFFICE ASSISTANT III","CL0033","88064EF1BE","$24,012.00","$24,972.00","$48,984.00","Human Services"
"OFFICE ASSISTANT III","CL0033","896CC6C03F","$11,869.20","$19,616.54","$31,485.74","Human Services"
"OFFICE ASSISTANT III","CL0033","8AB22C965E","$22,632.00","$21,571.00","$44,203.00","Human Services"
"OFFICE ASSISTANT III","CL0033","8DB8FF514C","$21,814.80","$22,590.00","$44,404.80","Human Services"
"OFFICE ASSISTANT III","CL0033","8DF525BCBF","$5,088.05","$18,579.45","$23,667.50","Human Services"
"OFFICE ASSISTANT III","CL0033","8E2B306EE8","$21,408.00","$22,308.00","$43,716.00","Human Services"
"OFFICE ASSISTANT III","CL0033","8E476D5711","$23,904.00","$24,864.00","$48,768.00","Human Services"
"OFFICE ASSISTANT III","CL0033","90BAC7D9DA","$21,624.00","$24,383.00","$46,007.00","Human Services"
"OFFICE ASSISTANT III","CL0033","923F591AE2","$10,062.00","$21,024.00","$31,086.00","Human Services"
"OFFICE ASSISTANT III","CL0033","927BB332EA","","$7,690.17","$7,690.17","Human Services"
"OFFICE ASSISTANT III","CL0033","92A7D079CC","$7,268.68","$12,617.53","$19,886.21","Human Services"
"OFFICE ASSISTANT III","CL0033","94051B36B8","$18,394.77","$13,638.74","$32,033.51","Human Services"
"OFFICE ASSISTANT III","CL0033","9789A5C1B6","$4,971.26","","$4,971.26","Human Services"
"OFFICE ASSISTANT III","CL0033","9A49BF8D0A","$20,924.63","$21,912.00","$42,836.63","Human Services"
"OFFICE ASSISTANT III","CL0033","9C48429884","$7,764.00","","$7,764.00","Human Services"
"OFFICE ASSISTANT III","CL0033","9CA29578AD","$26,640.00","$29,210.98","$55,850.98","Human Services"
"OFFICE ASSISTANT III","CL0033","9D03E5D259","$18,264.00","","$18,264.00","Human Services"
"OFFICE ASSISTANT III","CL0033","A0BB8186EF","$21,350.54","$18,954.00","$40,304.54","Human Services"
"OFFICE ASSISTANT III","CL0033","A1015D0572","$18,200.00","$18,720.00","$36,920.00","Human Services"
"OFFICE ASSISTANT III","CL0033","A2C088F64B","$36,996.00","$37,896.00","$74,892.00","Human Services"
"OFFICE ASSISTANT III","CL0033","A3F0DC6250","$19,016.91","","$19,016.91","Human Services"
"OFFICE ASSISTANT III","CL0033","AA98339CA4","$23,616.00","$24,564.00","$48,180.00","Human Services"
"OFFICE ASSISTANT III","CL0033","AAB5FBE1CB","","$10,931.82","$10,931.82","Human Services"
"OFFICE ASSISTANT III","CL0033","AC0D13DAB9","$19,417.36","$20,388.00","$39,805.36","Human Services"
"OFFICE ASSISTANT III","CL0033","ADE64AB679","$21,480.00","$22,380.00","$43,860.00","Human Services"
"OFFICE ASSISTANT III","CL0033","AE0B5EF7E6","$22,224.00","$23,124.00","$45,348.00","Human Services"
"OFFICE ASSISTANT III","CL0033","B053588920","$20,172.00","$21,072.00","$41,244.00","Human Services"
"OFFICE ASSISTANT III","CL0033","B25C2730BF","$22,932.00","$23,844.00","$46,776.00","Human Services"
"OFFICE ASSISTANT III","CL0033","B6382DCF6A","$3,823.24","","$3,823.24","Human Services"
"OFFICE ASSISTANT III","CL0033","B7365884C2","$21,456.00","$22,381.52","$43,837.52","Human Services"
"OFFICE ASSISTANT III","CL0033","B8ECB4C96C","$23,882.00","$25,980.00","$49,862.00","Human Services"
"OFFICE ASSISTANT III","CL0033","C520086DA2","$22,910.83","$23,136.00","$46,046.83","Human Services"
"OFFICE ASSISTANT III","CL0033","C65E967047","","$5,397.71","$5,397.71","Human Services"
"OFFICE ASSISTANT III","CL0033","C739D9C0C5","","$3,050.00","$3,050.00","Human Services"
"OFFICE ASSISTANT III","CL0033","C82E0E6566","$22,860.00","$23,772.00","$46,632.00","Human Services"
"OFFICE ASSISTANT III","CL0033","C899E50111","$8,610.00","","$8,610.00","Human Services"
"OFFICE ASSISTANT III","CL0033","C8EDE058D4","$20,196.00","$2,334.00","$22,530.00","Human Services"
"OFFICE ASSISTANT III","CL0033","C93E19B52C","$25,692.00","$20,094.01","$45,786.01","Human Services"
"OFFICE ASSISTANT III","CL0033","C9EE41B520","","$5,828.23","$5,828.23","Human Services"
"OFFICE ASSISTANT III","CL0033","CAD18A98FE","$26,256.00","$27,312.00","$53,568.00","Human Services"
"OFFICE ASSISTANT III","CL0033","CCDC8F861E","","$12,585.19","$12,585.19","Human Services"
"OFFICE ASSISTANT III","CL0033","CD7832104E","$23,784.00","$24,779.56","$48,563.56","Human Services"
"OFFICE ASSISTANT III","CL0033","CF88C7B4B5","$22,764.00","$23,676.00","$46,440.00","Human Services"
"OFFICE ASSISTANT III","CL0033","D0E186CB53","$20,691.00","$13,227.30","$33,918.30","Human Services"
"OFFICE ASSISTANT III","CL0033","D208BC2158","$27,108.00","$28,188.00","$55,296.00","Human Services"
"OFFICE ASSISTANT III","CL0033","D3080F2D6E","$27,195.06","$17,518.92","$44,713.98","Human Services"
"OFFICE ASSISTANT III","CL0033","D434246E0D","$24,012.00","$25,968.00","$49,980.00","Human Services"
"OFFICE ASSISTANT III","CL0033","D4E871A391","","$22,184.61","$22,184.61","Human Services"
"OFFICE ASSISTANT III","CL0033","D568FE30F7","","$17,507.03","$17,507.03","Human Services"
"OFFICE ASSISTANT III","CL0033","D673885A9C","","$24,504.00","$24,504.00","Human Services"
"OFFICE ASSISTANT III","CL0033","D6A843A89B","$20,187.51","","$20,187.51","Human Services"
"OFFICE ASSISTANT III","CL0033","D7A4428281","$11,910.88","$8,909.46","$20,820.34","Human Services"
"OFFICE ASSISTANT III","CL0033","D8C3BD5F40","$22,788.00","$23,700.00","$46,488.00","Human Services"
"OFFICE ASSISTANT III","CL0033","D90A338799","$22,212.00","$23,381.80","$45,593.80","Human Services"
"OFFICE ASSISTANT III","CL0033","DA3328D872","$14,724.58","","$14,724.58","Human Services"
"OFFICE ASSISTANT III","CL0033","DE2ACC92F8","$20,016.00","$11,171.05","$31,187.05","Human Services"
"OFFICE ASSISTANT III","CL0033","E08D043057","$24,696.00","$26,857.00","$51,553.00","Human Services"
"OFFICE ASSISTANT III","CL0033","E4114AC791","$25,704.00","$26,736.00","$52,440.00","Human Services"
"OFFICE ASSISTANT III","CL0033","E59B7C445C","$23,903.91","$26,094.49","$49,998.40","Human Services"
"OFFICE ASSISTANT III","CL0033","ECD45C9899","","$5,665.88","$5,665.88","Human Services"
"OFFICE ASSISTANT III","CL0033","EE6428F904","$15,616.80","$15,576.44","$31,193.24","Human Services"
"OFFICE ASSISTANT III","CL0033","F01A91F259","$23,026.34","$12,815.64","$35,841.98","Human Services"
"OFFICE ASSISTANT III","CL0033","F02A908FB5","$23,568.00","$2,711.00","$26,279.00","Human Services"
"OFFICE ASSISTANT III","CL0033","F29101F0F8","$27,035.85","$18,968.44","$46,004.29","Human Services"
"OFFICE ASSISTANT III","CL0033","F4F4420CB0","","$3,953.58","$3,953.58","Human Services"
"OFFICE ASSISTANT III","CL0033","F84524D15F","$23,201.63","$25,529.95","$48,731.58","Human Services"
"OFFICE ASSISTANT III","CL0033","FA154A7DFA","$426.80","$10,975.56","$11,402.36","Human Services"
"OFFICE ASSISTANT III","CL0033","FAA9CDCD65","","$15,707.43","$15,707.43","Human Services"
"OFFICE ASSISTANT III","CL0033","FAAB8001D0","$21,840.00","$14,424.61","$36,264.61","Human Services"
"OFFICE ASSISTANT III","CL0033","FD6002F982","$21,212.62","$22,356.00","$43,568.62","Human Services"
"OFFICE ASSISTANT III","CL0033","FF84723FC3","$23,467.00","$26,099.08","$49,566.08","Human Services"
"PAINTER II","CL8212","42A0E3E804","$5,038.00","","$5,038.00","Human Services"
"PARENT AIDE�","CL4409","8BA519FD15","$27,900.00","$29,016.00","$56,916.00","Human Services"
